Product ID,Product Name,Description,Price ID,Retail Price
prod_Pk9FTCweBNQW4I,Magnum Footwear Lifestyle Boots,"Magnum Footwear Lifestyle Boots
                         Price: Rs. 3,599
				
			Magnum is a leading brand in women footwear supplying finest export quality genuine leather footwear. These footwear a",price_1OuewyJDw3WYrLo5Ti8Slj2C,55
prod_Pk9Fg56kXPRu8W,Pinza Blue Cowboy Boots,Pinza Blue Cowboy Boots - Buy Pinza Blue Cowboy Boots - A958-B4A only for Rs. 1800 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OuewzJDw3WYrLo5pXf2nwYe,31
prod_Pk9FMnWREwndZA,Magnum Footwear Lifestyle Boots,Magnum Footwear Lifestyle Boots - Buy Magnum Footwear Lifestyle Boots - 2370 only for Rs. 2399 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1Ouex0JDw3WYrLo5HpTVBmIG,34
prod_Pk9Fvj1M7L9hoc,Steppings Trendy Boots,Steppings Trendy Boots - Buy Steppings Trendy Boots - ML-A4 only for Rs. 1099 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1Ouex1JDw3WYrLo5pWhpGq7h,21
prod_Pk9FsWrDD9DQEa,"Eleganzza Denim Denim Analog Watch  - For Men, Women, Boys, Girls, Couple","Eleganzza Denim Denim Analog Watch  - For Men, Women, Boys, Girls, Couple - Buy Eleganzza Denim Denim Analog Watch  - For Men, Women, Boys, Girls, Couple  Denim Online at Rs.499 in India Only at Flipk",price_1Ouex2JDw3WYrLo5JZ5TRf5r,13
prod_Pk9Flhbhbt9LZt,CatBird Boots,CatBird Boots - Buy CatBird Boots - AB-04 only for Rs. 999 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1Ouex2JDw3WYrLo5mYRcS8nc,14
prod_Pk9F1Ps06XFuho,Bruno Manetti 664 Boots,Bruno Manetti 664 Boots - Buy Bruno Manetti 664 Boots - BM-664 only for Rs. 1199 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1Ouex3JDw3WYrLo5rMZOSnKS,28
prod_Pk9F0wtUSsiwv6,"Lenco Bdblue Tango Analog Watch  - For Men, Boys","Lenco Bdblue Tango Analog Watch  - For Men, Boys - Buy Lenco Bdblue Tango Analog Watch  - For Men, Boys  Bdblue Online at Rs.599 in India Only at Flipkart.com. Sports Watch, Casual Watch, Big Size Dia",price_1Ouex4JDw3WYrLo5HmorDVZU,15
prod_Pk9FJPlzX7N2Fv,Get Glamr Designer Kuyal Boots,Get Glamr Designer Kuyal Boots - Buy Get Glamr Designer Kuyal Boots - LTB-546 only for Rs. 2239 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1Ouex5JDw3WYrLo5ecydEKQ9,27
prod_Pk9FUBVSicFzYV,"Zoop C4040PP03 Digital Watch  - For Boys, Girls","Zoop C4040PP03 Digital Watch  - For Boys, Girls - Buy Zoop C4040PP03 Digital Watch  - For Boys, Girls  C4040PP03 Online at Rs.750 in India Only at Flipkart.com. Blue Strap, Plastic Case, Round Dial, W",price_1Ouex6JDw3WYrLo541e2Bis9,8
prod_Pk9F2BBCG704rE,"Shoppingekart DS0222 Rewin Pack of 3 Digital Watch  - For Boys, Girls, Couple, Men","Shoppingekart DS0222 Rewin Pack of 3 Digital Watch  - For Boys, Girls, Couple, Men - Buy Shoppingekart DS0222 Rewin Pack of 3 Digital Watch  - For Boys, Girls, Couple, Men  DS0222 Online at Rs.479 in ",price_1Ouex7JDw3WYrLo54UKCPCAc,23
prod_Pk9Fo0v8IHrvKM,Stylistry Maxis Sa3228-25relong1712 Boots,Stylistry Maxis Sa3228-25relong1712 Boots - Buy Stylistry Maxis Sa3228-25relong1712 Boots - SA3228-25RELONG1712 only for Rs. 1599 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee,price_1Ouex7JDw3WYrLo5GovufEyZ,22
prod_Pk9FWlg7sq8Sfg,Steppings Trendy Boots,Steppings Trendy Boots - Buy Steppings Trendy Boots - XF-09 only for Rs. 719 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1Ouex8JDw3WYrLo5zsq3BcE4,18
prod_Pk9FecOw096CVb,Salt N Pepper 14-475 Dorthea Almond Boots Boots,Salt N Pepper 14-475 Dorthea Almond Boots Boots - Buy Salt N Pepper 14-475 Dorthea Almond Boots Boots - DORTHEA only for Rs. 3521 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee,price_1Ouex9JDw3WYrLo52wJtZX72,44
prod_Pk9F20bkYjZiQg,"D'Signer 681GM_WHT Analog Watch  - For Men, Boys","D'Signer 681GM_WHT Analog Watch  - For Men, Boys - Buy D'Signer 681GM_WHT Analog Watch  - For Men, Boys  681GM_WHT Online at Rs.6645 in India Only at Flipkart.com. - Great Discounts, Only Genuine Prod",price_1OuexAJDw3WYrLo54aMMthe2,64
prod_Pk9FvcC3nbMIOJ,Rialto Boots,Rialto Boots - Buy Rialto Boots - rialto-B1033 only for Rs. 1799 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OuexBJDw3WYrLo50FZxg2BW,24
prod_Pk9FgcZ2kM3r8e,"SwissFire 205SM005 Analog Watch  - For Boys, Men","SwissFire 205SM005 Analog Watch  - For Boys, Men - Buy SwissFire 205SM005 Analog Watch  - For Boys, Men  205SM005 Online at Rs.1207 in India Only at Flipkart.com. - Great Discounts, Only Genuine Produ",price_1OuexBJDw3WYrLo5AmOBhQjr,21
prod_Pk9FW9PAmCIa12,Get Glamr Designer Uggy Boots,Get Glamr Designer Uggy Boots - Buy Get Glamr Designer Uggy Boots - LTB-U-3 only for Rs. 2799 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OuexCJDw3WYrLo54cja5o5i,33
prod_Pk9FByIMtN9vXK,"A Avon PK_741 Analog Watch  - For Men, Boys","A Avon PK_741 Analog Watch  - For Men, Boys - Buy A Avon PK_741 Analog Watch  - For Men, Boys  PK_741 Online at Rs.639 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day R",price_1OuexDJDw3WYrLo595FHXczm,13
prod_Pk9FpSFKvxTcv1,Carl 3346-1-Cheetablue Boots,Carl 3346-1-Cheetablue Boots - Buy Carl 3346-1-Cheetablue Boots - CARL-3346-1-CHEETAH only for Rs. 1149 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On D,price_1OuexEJDw3WYrLo51uQhJ458,22
prod_Pk9F1E9IwJdKxH,Logues LGSWATCH61003PP DIGI YELLOW Sports Analog-Digital Watch  - For Boys,Logues LGSWATCH61003PP DIGI YELLOW Sports Analog-Digital Watch  - For Boys - Buy Logues LGSWATCH61003PP DIGI YELLOW Sports Analog-Digital Watch  - For Boys  LGSWATCH61003PP DIGI YELLOW Online at Rs.12,price_1OuexFJDw3WYrLo535u0aa7O,13
prod_Pk9FYhZ1ex4Bs7,Kielz Ladies Boots,Kielz Ladies Boots - Buy Kielz Ladies Boots - 778-6A only for Rs. 1299 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OuexFJDw3WYrLo5xdSndUUy,27
prod_Pk9FsIXzIUsP7o,Swag 670014 Analog Watch  - For Boys,"Swag 670014 Analog Watch  - For Boys - Buy Swag 670014 Analog Watch  - For Boys  670014 Online at Rs.599 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Gua",price_1OuexGJDw3WYrLo5aBQOaVVG,15
prod_Pk9F44J3arUjrF,"Zoop C3030PP05 Analog Watch  - For Boys, Girls","Zoop C3030PP05 Analog Watch  - For Boys, Girls - Buy Zoop C3030PP05 Analog Watch  - For Boys, Girls  C3030PP05 Online at Rs.650 in India Only at Flipkart.com. Black Strap, Plastic Case, Water Resistan",price_1OuexHJDw3WYrLo5dqLXlOd5,7
prod_Pk9Fge3wnT2yee,20Dresses Brown Shiver Me Timbers Boots,20Dresses Brown Shiver Me Timbers Boots - Buy 20Dresses Brown Shiver Me Timbers Boots - BO0006 only for Rs. 2795 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. ,price_1OuexIJDw3WYrLo5iwY9oRUU,27
prod_Pk9F5V8DGohViP,"ezyPRNT ""RH"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm","Key Features of ezyPRNT ""RH"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm Standard sized Specialized printing Laser Engraved Box,ezyPRNT ""RH"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm (Pack o",price_1OuexJJDw3WYrLo5z2Jb4xsh,12
prod_Pk9F8vkTO8cqpp,"ezyPRNT ""BC"" Golf Ball -   Size: 4,  Diameter: 4.26 cm","Specifications of ezyPRNT ""BC"" Golf Ball -   Size: 4,  Diameter: 4.26 cm (Pack of 1, White) General Water Resistant Yes Size 4 Dimensions Diameter 4.26 cm Weight 100 g In the Box Number of Contents in",price_1OuexJJDw3WYrLo5R1WjEjaG,12
prod_Pk9FaGggtFdKKw,"ezyPRNT ""OL"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm","Key Features of ezyPRNT ""OL"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm Standard sized Specialized printing Laser Engraved Box,ezyPRNT ""OL"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm (Pack o",price_1OuexKJDw3WYrLo5njwMtNMV,12
prod_Pk9F9o89UmYIzS,"ezyPRNT ""CV"" Golf Ball -   Size: 4,  Diameter: 4.26 cm","Specifications of ezyPRNT ""CV"" Golf Ball -   Size: 4,  Diameter: 4.26 cm (Pack of 1, White) General Water Resistant Yes Size 4 Dimensions Diameter 4.26 cm Weight 100 g In the Box Number of Contents in",price_1OuexLJDw3WYrLo5rgubvKeQ,12
prod_Pk9Fn6RlLjHVpp,Traditions Printed Protective Men's Gloves,"Key Features of Traditions Printed Protective Men's Gloves Fabric: Cotton Brand Color: Red and Black,Specifications of Traditions Printed Protective Men's Gloves Glove Details Fabric Cotton Type Prote",price_1OuexMJDw3WYrLo5AkvIcO10,6
prod_Pk9FDCi3oHcChj,First Choice Cotton Embroidered Diwan Set,"Key Features of First Choice Cotton Embroidered Diwan Set Color: Multicolor No of Contents: 8 Diwan Sheet Length225 cm Cushion Cover Length:40 cm,First Choice Cotton Embroidered Diwan Set Price: Rs. 9",price_1OuexNJDw3WYrLo5oEuvMhai,21
prod_Pk9FkLjwZeQ1cs,Eccellente Solid Hip Hop Cap,"Key Features of Eccellente Solid Hip Hop Cap Blue2 Cotton,Eccellente Solid Hip Hop Cap Price: Rs. 449 Eccellente, a brand known for its exclusive range of Caps & Hats, Sunglasses, Suspenders, Bow tie,",price_1OuexNJDw3WYrLo5yJRWRTCM,10
prod_Pk9FQukWUuvijj,Nechams Resin Magnetic Magnetic Melamine Small Whiteboards,"Specifications of Nechams Resin Magnetic Magnetic Melamine Small Whiteboards (Set of 2, White, Green) General Duster Type Magnetic Whiteboard Size Small Whiteboard Type Resin Magnetic Framed/Frameless",price_1OuexOJDw3WYrLo5Ro5fZwaB,18
prod_Pk9FyVN4KNhrMI,Traditions Printed Protective Men's Gloves,"Key Features of Traditions Printed Protective Men's Gloves Fabric: Cotton Brand Color: Black,Specifications of Traditions Printed Protective Men's Gloves Glove Details Fabric Cotton Type Protective Gl",price_1OuexPJDw3WYrLo5mMjYMGmA,6
prod_Pk9FCJr1Y4BkaI,First Choice Cotton Embroidered Diwan Set,"Key Features of First Choice Cotton Embroidered Diwan Set Color: Multicolor No of Contents: 8 Diwan Sheet Length225 cm Cushion Cover Length:40 cm,First Choice Cotton Embroidered Diwan Set Price: Rs. 9",price_1OuexQJDw3WYrLo5LsqqFVpt,21
prod_Pk9FxaC2FYsA35,First Choice Cotton Embroidered Diwan Set,"Key Features of First Choice Cotton Embroidered Diwan Set Color: Multicolor No of Contents: 8 Diwan Sheet Length225 cm Cushion Cover Length:40 cm,First Choice Cotton Embroidered Diwan Set Price: Rs. 9",price_1OuexRJDw3WYrLo5Lzrblf7Z,21
prod_Pk9FZwQX6886Q6,JASPO Thunder Intact Superior Senior Skates Combo (skates+helmet+knee+elbow+bag)suitable for age upto 6 to 14 years Skating Kit,"Key Features of JASPO Thunder Intact Superior Senior Skates Combo (skates+helmet+knee+elbow+bag)suitable for age upto 6 to 14 years Skating Kit light weight , colorful, durable, rust proof, suitable o",price_1OuexSJDw3WYrLo5LP8bRmMl,14
prod_Pk9FcA9mmmcbp4,Masaba for Magic fairy Girl's Layered Pink Dress,"Key Features of Masaba for Magic fairy Girl's Layered Pink Dress Candied Roses Layered,Masaba for Magic fairy Girl's Layered Pink Dress Price: Rs. 1,598 Pretty pretty dress with multiple layer frills ",price_1OuexSJDw3WYrLo5TeOqkcYI,17
prod_Pk9FLTLnIXfJHr,Momin Libas AK2414 Kashibo Solid Abaya No,"Key Features of Momin Libas AK2414 Kashibo Solid Abaya No Dress Length: 136 cm Fabric: Kashibo 1 Abaya,Momin Libas AK2414 Kashibo Solid Abaya No (Blue) Price: Rs. 2,398 Bilqis Pleated Keyhole Neck Blu",price_1OuexTJDw3WYrLo5jc6mdjxy,37
prod_Pk9GRIOgzeQ36N,ACM Pouch for Swipe Elite Plus,"Key Features of ACM Pouch for Swipe Elite Plus Acm Branded,ACM Pouch for Swipe Elite Plus (Black) Price: Rs. 339 Keep Your Item Safe In Rich Premium Style In The Leather Soft Pouch Case For Your Item.",price_1OuexVJDw3WYrLo5nWik65yR,10
prod_Pk9Gq3LaDd1Odl,A R ENTERPRISES musical wlking cow,"Key Features of A R ENTERPRISES musical wlking cow Min Age: 3 yrs Type: Musical Instruments,Specifications of A R ENTERPRISES musical wlking cow (Multicolor) General Age Group 3 - 6 Years Ideal for Bo",price_1OuexWJDw3WYrLo5FwRqnPe4,10
prod_Pk9G1F6gLIteDh,First Choice Cotton Embroidered Diwan Set,"Key Features of First Choice Cotton Embroidered Diwan Set Color: Multicolor No of Contents: 8 Diwan Sheet Length225 cm Cushion Cover Length:40 cm,First Choice Cotton Embroidered Diwan Set Price: Rs. 9",price_1OuexXJDw3WYrLo5K8Ue6ANH,21
prod_Pk9GvpgHIvByzz,SANTOSH ROYAL FASHION Cotton Embroidered Diwan Set,"Key Features of SANTOSH ROYAL FASHION Cotton Embroidered Diwan Set Color: Multicolor No of Contents: 8 Diwan Sheet Length225 cm Cushion Cover Length:40 cm,SANTOSH ROYAL FASHION Cotton Embroidered Diwa",price_1OuexYJDw3WYrLo5vQ8mJSBN,21
prod_Pk9GgcjT1OMx8y,First Choice Cotton Embroidered Diwan Set,"Key Features of First Choice Cotton Embroidered Diwan Set Color: Multicolor No of Contents: 8 Diwan Sheet Length225 cm Cushion Cover Length:40 cm,First Choice Cotton Embroidered Diwan Set Price: Rs. 9",price_1OuexYJDw3WYrLo5Gc7B6nyI,21
prod_Pk9GdRwUkxV16D,ShoeBuzz Casuals,"Key Features of ShoeBuzz Casuals Material: Synthetic Leather Occasion: Wedding, Casual, Party Color: Beige Heel Height: 0,ShoeBuzz Casuals Price: Rs. 247 Add another stylish pair to your trendy footwe",price_1OuexZJDw3WYrLo5ir4C9hJk,9
prod_Pk9GTol7nm5iS0,Zed Loafers,"Key Features of Zed Loafers Material: Fabric Occasion: Casual Color: Grey Heel Height: 1,Specifications of Zed Loafers General Occasion Casual Ideal For Men Shoe Details Heel Height 1 inch Outer Mater",price_1OuexaJDw3WYrLo5lEZgE0pN,6
prod_Pk9GrDjnPU5eqN,House This Queen Cotton Duvet Cover,"Key Features of House This Queen Cotton Duvet Cover Material:100% Cotton Outer.Inner Polyfill Thrade :210 Dimension: Duvet Cover 229X274 Cms 1 Double Duvet Cover,Specifications of House This Queen Cot",price_1OuexbJDw3WYrLo5KU9PLonz,12
prod_Pk9GcvVnK7ftsN,ACM Pouch for Intex Aqua Lions 3g,"Key Features of ACM Pouch for Intex Aqua Lions 3g Acm Branded,ACM Pouch for Intex Aqua Lions 3g (Purple) Price: Rs. 339 Keep Your Item Safe In Rich Premium Style In The Leather Soft Pouch Case For You",price_1OuexcJDw3WYrLo5Qqn7TcgS,10
prod_Pk9G5OV4Z1azMb,womaniya Alloy Bracelet,"Key Features of womaniya Alloy Bracelet Ideal For: Girls, Women Diameter: free,Specifications of womaniya Alloy Bracelet Pearl Features Pearl Type NA General Brand womaniya Model Number 609 Precious/A",price_1OuexcJDw3WYrLo5bcQJSPyb,20
prod_Pk9GtXAJZrLHEW,Taj Pearl Alloy Cuff,"Key Features of Taj Pearl Alloy Cuff Ideal For: Women, Girls Diameter: Free Size Occasion: Wedding & Engagement,Specifications of Taj Pearl Alloy Cuff Pearl Features Pearl Type NA Convenience Features",price_1OuexdJDw3WYrLo55GdDMzGT,7
prod_Pk9GYAgT4HrDn7,JASPO Saphire Dual Shoe Skates Combo Size 5 Skating Kit,Specifications of JASPO Saphire Dual Shoe Skates Combo Size 5 Skating Kit General Sport Type Skating Ideal for Senior Color Orange Important Note Cancellation NOT allowed for this product after 24 hrs,price_1OuexeJDw3WYrLo5kZBfWfoT,22
prod_Pk9GVys6QL397c,Taj Pearl Alloy Cuff,"Key Features of Taj Pearl Alloy Cuff Ideal For: Women, Girls Diameter: Free Size Occasion: Wedding & Engagement,Specifications of Taj Pearl Alloy Cuff Convenience Features Stretchable Yes Adjustable L",price_1OuexfJDw3WYrLo5AuIw8WNk,7
prod_Pk9GZ63wJp6412,Bento Musical Teddy Bear,"Key Features of Bento Musical Teddy Bear Min Age: 2 yrs Type: Musical Stuff Toys,Specifications of Bento Musical Teddy Bear (Multicolor) Important Note The color of some product parts may vary from wh",price_1OuexgJDw3WYrLo5jMQbMDvi,3
prod_Pk9GsBcnjrt7OA,Wake Up Competition Full Sleeve Striped Men's Sweatshirt,"Key Features of Wake Up Competition Full Sleeve Striped Men's Sweatshirt Suitable For: Western Wear Hooded Pockets: Kangaroo Pockets at Front,Wake Up Competition Full Sleeve Striped Men's Sweatshirt P",price_1OuexgJDw3WYrLo5HFenY0k4,15
prod_Pk9GgS8ZTy0Cfp,Taj Pearl Alloy Cuff,"Key Features of Taj Pearl Alloy Cuff Ideal For: Women, Girls Diameter: Free Size Occasion: Wedding & Engagement,Specifications of Taj Pearl Alloy Cuff Pearl Features Pearl Type NA Convenience Features",price_1OuexhJDw3WYrLo55PKIW4xp,7
prod_Pk9GQXb21Pogvm,Taj Pearl Alloy Cuff,"Key Features of Taj Pearl Alloy Cuff Ideal For: Women, Girls Diameter: Free Size Occasion: Wedding & Engagement,Specifications of Taj Pearl Alloy Cuff Pearl Features Pearl Type NA Convenience Features",price_1OuexiJDw3WYrLo5lGqaQvz3,7
prod_Pk9GwQgE1WeuvP,Cellbazaar Blackberry 8520 WHITE LCD LCD,"Key Features of Cellbazaar Blackberry 8520 WHITE LCD LCD LONG LIFE LCD TOUCH,Cellbazaar Blackberry 8520 WHITE LCD LCD (YIT-562) Price: Rs. 1,000 TWO DAYS FREE SHIPPING | 100% SATISFIED CUSTOMERS NO HI",price_1OuexjJDw3WYrLo5DyfBhtxw,47
prod_Pk9GFzoHVNWVCo,Dressberry Gold Synthetic  Clutch,"Dressberry Gold Synthetic  Clutch Price: Rs. 1,299 Muted gold-toned clutch with shimmery and beaded detailing, has a flap across the mouth secured with a magnetic button closure. One long detachable i",price_1OuexkJDw3WYrLo5QHVoW8nZ,13
prod_Pk9GLKUuvjYdLf,Mast & Harbour Black Synthetic  Clutch,"Mast & Harbour Black Synthetic  Clutch Price: Rs. 1,899 Black patterned box clutch secured with a click clasp. One long detachable chain-like sling strap. One main compartment. This elegant clutch fro",price_1OuexlJDw3WYrLo5WtIeNIKJ,19
prod_Pk9GyT8N6zHsK6,JQR JQR Sports Shoes Running Shoes,"Key Features of JQR JQR Sports Shoes Running Shoes Material: phylon sole Occasion: Sports Comfortable Sole Latest Design,JQR JQR Sports Shoes Running Shoes Price: Rs. 1,299 APM Presents An Amazing Ran",price_1OuexlJDw3WYrLo5OAffWrb8,13
prod_Pk9GZkGi6yFI70,Sisel Printed Poly Cotton Women's Stole,"Key Features of Sisel Printed Poly Cotton Women's Stole Fabric: Poly Cotton Brand Color: Peach,Sisel Printed Poly Cotton Women's Stole Price: Rs. 128 Brand-Sisel. Jazz Up Your Outfits With This Trendy",price_1OuexmJDw3WYrLo59TQSDsRf,4
prod_Pk9GAwScU2VieJ,JQR JQR Sports Shoes Running Shoes,"Key Features of JQR JQR Sports Shoes Running Shoes Material: phylon sole Occasion: Sports Comfortable Sole Latest Design,JQR JQR Sports Shoes Running Shoes Price: Rs. 999 APM Presents An Amazing Range",price_1OuexnJDw3WYrLo52CDN9zyU,10
prod_Pk9GJHy7tlKrvn,"Knight Ace Kraasa Sports Running Shoes, Cycling Shoes, Walking Shoes","Key Features of Knight Ace Kraasa Sports Running Shoes, Cycling Shoes, Walking Shoes Running Shoes Walking Shoes Trendy Look SportsWear,Specifications of Knight Ace Kraasa Sports Running Shoes, Cyclin",price_1OuexoJDw3WYrLo5S7qMbwNB,13
prod_Pk9GipMdgPResD,Dressberry Gold Synthetic  Clutch,"Dressberry Gold Synthetic  Clutch Price: Rs. 1,299 Gold-toned shimmery clutch embellished with beads and star-shaped metallic studs, has a flap across the mouth secured with a magnetic button closure.",price_1OuexpJDw3WYrLo5NwsGUT9V,13
prod_Pk9GrSr2eodO6h,"Great Art Floral Print Wool, Viscose, 20% Kashmiri wool, 50% Cashmilon and 30% Wool ruffle yarn Women's Stole","Key Features of Great Art Floral Print Wool, Viscose, 20% Kashmiri wool, 50% Cashmilon and 30% Wool ruffle yarn Women's Stole Speciality: Designer Floral and Bootie Pattern,Great Art Floral Print Wool",price_1OuexpJDw3WYrLo5GUy9gKvE,11
prod_Pk9G9ekJIk7w9p,Indistar Self Design Viscose Women's Stole,"Key Features of Indistar Self Design Viscose Women's Stole Fabric: Viscose Brand Color: Purple,Indistar Self Design Viscose Women's Stole Price: Rs. 239 Indistar Women stole/Scarf to complete Your Cas",price_1OuexqJDw3WYrLo5uVl1vpz9,6
prod_Pk9GVYTXHVNn5d,Mast & Harbour Black Synthetic  Clutch,"Mast & Harbour Black Synthetic  Clutch Price: Rs. 1,899 Black box clutch secured with a click clasp. One long, detachable chain strap. One main compartment. Whether you are heading out for a party or ",price_1OuexrJDw3WYrLo5Gpgd8FrW,19
prod_Pk9G6zccD6kBhT,Glacier Running Shoes,Specifications of Glacier Running Shoes General Occasion Sports Ideal For Men Shoe Details Closure Laced Sole Material EVA Number of Contents in Sales Package Pack of 1 Heel Height 0 inch Outer Materi,price_1OuexsJDw3WYrLo5z3Vh9h98,7
prod_Pk9GSpggUIoNFd,Dressberry Black Synthetic  Clutch,"Dressberry Black Synthetic  Clutch Price: Rs. 1,299 Black clutch with shimmery and beaded detailing, has a flap across the mouth secured with a magnetic button closure. One long detachable interlinked",price_1OuextJDw3WYrLo5FQbViBCm,13
prod_Pk9G2f7R23nTxx,Zoe Marciano Blue Heavy-duty satin wong fabric  Clutch,Zoe Marciano Blue Heavy-duty satin wong fabric  Clutch Price: Rs. 699 long clutch that is not just spacious but fashionably chic. It comes with a broad design and a nice chain handle. Made to offer co,price_1OuextJDw3WYrLo5F1iv3wob,16
prod_Pk9GeX7uxnIbFk,Asics Gel-Cumulus 17 Running Shoes,"Key Features of Asics Gel-Cumulus 17 Running Shoes ComforDry™ Sockliner :- Provides cushioning performance and anti-odor properties for a cooler, drier, healthier environment. Seamless Construction :-",price_1OuexuJDw3WYrLo5CmihVfAm,87
